"artifactName","packageName","typeName","sumEffectiveLinesOfMethodCode","maxEffectiveLinesOfMethodCode","methodWithMaxEffectiveLinesOfMethodCode","maxCyclomaticComplexity","methodWithMaxCyclomaticComplexity","Source Cypher File: Overview/Effective_lines_of_method_code_per_type.cypher"
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","EventStoreException",4,2,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","ConsistencyMarker",4,3,"<clinit>",1,"addToContext",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","EventCoordinator$1",4,2,"onEventsAppended",1,"onEventsAppended",""
"axon-common-5.0.2","org.axonframework.common","ProcessRetriesExhaustedException",4,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common","AxonConfigurationException",4,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common","AxonTransientException",4,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.jdbc","DataSourceConnectionProvider",4,3,"<init>",1,"getConnection",""
"axon-common-5.0.2","org.axonframework.common.caching","WeakReferenceCache$Entry",4,3,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.tx","TransactionalExecutor",4,2,"lambda$accept$0",1,"lambda$accept$0",""
"axon-common-5.0.2","org.axonframework.common.infra","ComponentDescriptorException",4,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.lifecycle","ShutdownInProgressException",4,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.lock","LockAcquisitionFailedException",4,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.jpa","FactoryBasedEntityManagerProvider",4,3,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.configuration","AmbiguousComponentMatchException",4,4,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.configuration","ComponentDefinition$2",4,2,"<init>",1,"<init>",""
"axon-test-5.0.2","org.axonframework.test.fixture","AxonTestPhase$Then$Message",3,2,"stop",1,"await",""
"axon-update-5.0.2","org.axonframework.update.configuration","UsagePropertyProvider",3,3,"create",1,"create",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.service.connection","AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails",3,2,"<init>",1,"routingServers",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.actuator","HealthStatus",3,2,"<init>",1,"<clinit>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","InfrastructureAutoConfiguration",3,1,"messageHandlerLookup",1,"messageHandlerLookup",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","UpdateCheckerAutoConfiguration",3,1,"springUpdateCheckerConfigEnhancer",1,"springUpdateCheckerConfigEnhancer",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","AxonServerActuatorAutoConfiguration",3,1,"axonServerStatusAggregator",1,"axonServerStatusAggregator",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.util","OnQualifiedBeanCondition",3,2,"<init>",1,"buildOutcome",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.util","OnMissingQualifiedBeanCondition",3,2,"<init>",2,"buildOutcome",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.annotation","CommandDispatcherParameterResolverFactory$1",3,1,"resolveParameterValue",1,"resolveParameterValue",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","TerminalEventMessage",3,2,"<init>",1,"<clinit>",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.annotation","SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver",3,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.annotation","EventAppenderParameterResolverFactory$1",3,1,"resolveParameterValue",1,"resolveParameterValue",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.token.store","TokenStore",3,1,"extendClaim",1,"extendClaim",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.segmenting","EventTrackerStatusChangeListener",3,1,"lambda$noOp$0",1,"lambda$noOp$0",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventstreaming","StreamingCondition",3,1,"criteria",1,"criteria",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling","QueryUpdateEmitterParameterResolverFactory$1",3,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.configuration","QueryHandlingModule$SetupPhase",3,3,"queryHandlers",1,"queryHandlers",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation","MessageIdentifierParameterResolverFactory$MessageIdentifierParameterResolver",3,1,"<init>",2,"matches",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork","UnitOfWorkFactory",3,1,"create",1,"create",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork.annotation","ProcessingContextParameterResolverFactory$ProcessingContextParameterResolver",3,1,"matches",1,"matches",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork.transaction","NoTransactionManager$1",3,1,"rollback",1,"rollback",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.configuration.reflection","ConfigurationParameterResolverConfigurationEnhancer",3,2,"enhance",1,"enhance",""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing","SpanUtils",3,2,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.annotation","InjectEntityParameterResolverFactoryConfigurationEnhancer",3,2,"enhance",1,"enhance",""
"axon-modelling-5.0.2","org.axonframework.modelling.annotation","TargetEntityIdMemberMismatchException",3,3,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity","EntityAlreadyExistsForCreationalCommandHandlerException",3,3,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity","EntityMissingForInstanceCommandHandlerException",3,3,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.annotation","AnnotatedEntityIdResolverDefinition",3,2,"createIdResolver",1,"createIdResolver",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.child","ChildEntityFieldDefinition",3,1,"forFieldName",1,"forFieldName",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing","EntityMissingAfterLoadOrCreateException",3,3,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing","EntityMissingAfterFirstEventException",3,3,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.annotation.reflection","AnnotationBasedEventSourcedEntityFactory$IdTypeParameterResolver",3,1,"matches",1,"matches",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","SourcingCondition",3,1,"conditionFor",1,"conditionFor",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","AppendCondition",3,1,"withCriteria",1,"withCriteria",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","AppendEventsTransactionRejectedException",3,2,"<init>",1,"conflictingEventsDetected",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.inmemory","InMemoryEventStorageEngine$MapBackedStreamingEventMessageStream",3,2,"<init>",1,"lastEntry",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","TopologyChangeListener",3,2,"accept",1,"accept",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","AxonServerConfiguration$Eventhandling",3,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common","ListUtils",3,2,"<init>",1,"distinct",""
"axon-common-5.0.2","org.axonframework.common","TypeReflectionUtils$VarMap$UnresolvedTypeVariableException",3,3,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.jdbc","ConnectionWrapperFactory$NoOpCloseHandler",3,1,"close",1,"close",""
"axon-common-5.0.2","org.axonframework.common.property","UniformPropertyAccessStrategy",3,1,"getPriority",1,"getPriority",""
"axon-common-5.0.2","org.axonframework.common.property","BeanPropertyAccessStrategy",3,1,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.lock","PessimisticLockFactory$PubliclyOwnedReentrantLock",3,1,"isHeldBy",1,"isHeldBy",""
"axon-common-5.0.2","org.axonframework.common.configuration","DecoratorDefinition$1",3,1,"with",1,"with",""
"axon-common-5.0.2","org.axonframework.common.configuration","ComponentDefinition$1",3,1,"withInstance",1,"withInstance",""
"axon-common-5.0.2","org.axonframework.common.configuration","ApplicationConfigurer",3,3,"start",1,"start",""
"axon-common-5.0.2","org.axonframework.common.configuration","DecoratorDefinition$2",3,1,"lambda$with$0",3,"lambda$with$0",""
"axon-test-5.0.2","org.axonframework.test","FixtureResourceParameterResolverFactory",2,1,"<init>",1,"<init>",""
"axon-test-5.0.2","org.axonframework.test.fixture","AxonTestWhen$Command",2,1,"then",1,"then",""
"axon-test-5.0.2","org.axonframework.test.fixture","AxonTestWhen$Nothing",2,1,"<init>",1,"<init>",""
"axon-test-5.0.2","org.axonframework.test.fixture","AxonTestThenNothing",2,2,"<init>",1,"<init>",""
"axon-test-5.0.2","org.axonframework.test.fixture","AxonTestWhen$Event",2,1,"then",1,"then",""
"axon-test-5.0.2","org.axonframework.test.util","DefaultCallbackBehavior",2,1,"handle",1,"handle",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.actuator.axonserver","AxonServerStatusAggregator",2,2,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","UpdateCheckerAutoConfiguration$NotTestEnvironmentCondition",2,1,"matches",2,"matches",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","SecurityAutoConfiguration",2,1,"securedMessageHandlerDefinition",1,"securedMessageHandlerDefinition",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","CBORMapperAutoConfiguration",2,1,"defaultAxonCborMapper",1,"defaultAxonCborMapper",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","ObjectMapperAutoConfiguration$JacksonConfiguredCondition",2,2,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","JpaEventStoreAutoConfiguration",2,1,"aggregateBasedJpaEventStorageEngine",1,"aggregateBasedJpaEventStorageEngine",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","ObjectMapperAutoConfiguration",2,1,"defaultAxonObjectMapper",1,"defaultAxonObjectMapper",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","NoOpTransactionAutoConfiguration",2,1,"axonTransactionManager",1,"axonTransactionManager",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","AvroSchemaStoreAutoConfiguration$AvroConfiguredCondition",2,2,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","AvroSchemaStoreAutoConfiguration$OnMissingDefaultSchemaStoreCondition",2,2,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","JdbcTransactionAutoConfiguration",2,1,"axonTransactionManager",1,"axonTransactionManager",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","JpaTransactionAutoConfiguration",2,1,"axonTransactionManager",1,"axonTransactionManager",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring","MessageMonitor",2,1,"lambda$onMessagesIngested$0",1,"lambda$onMessagesIngested$0",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.configuration","DefaultMessageMonitorRegistry$GenericMonitorDefinition",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling","CommandPriorityCalculator",2,1,"defaultCalculator",1,"defaultCalculator",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","NoHandlerForEventException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","TransactionMethodExecutionException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.gateway","EventGateway",2,1,"publish",1,"publish",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.conversion","EventConverter",2,1,"convertEvent",1,"convertEvent",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing","EventProcessingException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.token.store","UnableToRetrieveIdentifierException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.configuration","EventProcessorModule",2,1,"pooledStreaming",1,"pooledStreaming",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.configuration","EventProcessorModule$CustomizationPhase",2,1,"notCustomized",1,"notCustomized",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling","QueryPriorityCalculator",2,1,"lambda$defaultCalculator$0",1,"lambda$defaultCalculator$0",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling","SubscriptionQueryAlreadyRegisteredException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling","CompletedEmitterException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","ExecutionException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","FilteringMessageStream$Single",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","CompletionCallbackMessageStream$Single",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","MappedMessageStream$Single",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","DelayedMessageStream$Single",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","CompletionCallbackMessageStream$Empty",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","OnNextMessageStream$Single",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","EventPublicationFailedException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","Context",2,1,"empty",1,"empty",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","DelayedMessageStream$Empty",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","MessageTypeNotResolvedException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation","MessageHandlerInvocationException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultDispatchInterceptorRegistry$GenericInterceptorDefinition",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultHandlerInterceptorRegistry$GenericInterceptorDefinition",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.conversion","MessageConverter",2,1,"convertPayload",1,"convertPayload",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.retry","AxonNonTransientExceptionClassesPredicate",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.retry","RetryPolicy$Outcome",2,1,"doNotReschedule",1,"doNotReschedule",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork","ProcessingContext",2,1,"withResource",1,"withResource",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork","ProcessingLifecycle$Phase",2,1,"isBefore",2,"isBefore",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.timeout","AxonTimeoutException",2,2,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing","SpanFactory",2,1,"createLinkedHandlerSpan",1,"createLinkedHandlerSpan",""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing.attributes","MessageTypeSpanAttributesProvider",2,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing.attributes","MessageNameSpanAttributesProvider",2,1,"provideForMessage",1,"provideForMessage",""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing.attributes","AggregateIdentifierSpanAttributesProvider",2,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing.attributes","MessageIdSpanAttributesProvider",2,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing.attributes","PayloadTypeSpanAttributesProvider",2,1,"provideForMessage",1,"provideForMessage",""
"axon-conversion-5.0.2","org.axonframework.conversion","Converter",2,1,"convert",1,"convert",""
"axon-conversion-5.0.2","org.axonframework.conversion.avro","AvroConverterStrategy",2,1,"test",1,"test",""
"axon-modelling-5.0.2","org.axonframework.modelling","StateEvolvingException",2,2,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling","StateManager",2,1,"loadEntity",1,"loadEntity",""
"axon-modelling-5.0.2","org.axonframework.modelling.annotation","AnnotationBasedEntityIdResolverDefinition",2,1,"createIdResolver",1,"createIdResolver",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity","EntityMetamodel",2,1,"forPolymorphicEntityType",1,"forPolymorphicEntityType",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.annotation","UnknownRoutingKeyException",2,2,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.child","ChildAmbiguityException",2,2,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.child","EntityChildMetamodel",2,1,"single",1,"single",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.child","EventTargetMatcher",2,1,"MATCH_ANY",1,"MATCH_ANY",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.annotation","AnnotationBasedEventCriteriaResolverDefinition",2,1,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","EventCoordinator",2,1,"lambda$static$0",1,"lambda$static$0",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","StartPosition",2,1,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","ConsistencyMarkers",2,2,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.configuration","EventSourcedEntityModule",2,1,"autodetected",1,"autodetected",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","ManagedChannelCustomizer",2,1,"identity",1,"identity",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.util","GrpcMessageSizeWarningThresholdReachedException",2,2,"<init>",1,"<init>",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.util","GrpcMessageSizeExceededException",2,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common","DefaultIdentifierFactory",2,1,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.jdbc","JdbcException",2,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.property","PropertyAccessException",2,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.infra","ComponentDescriptor",2,2,"describeWrapperOf",1,"describeWrapperOf",""
"axon-common-5.0.2","org.axonframework.common.lifecycle","Phase",2,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.lifecycle","LifecycleHandlerInvocationException",2,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.lock","Lock",2,2,"close",1,"close",""
"axon-common-5.0.2","org.axonframework.common.lock","DeadlockException",2,2,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.configuration","DuplicateModuleRegistrationException",2,2,"<init>",1,"<init>",""
"axon-test-5.0.2","org.axonframework.test.fixture","AxonTestPhase$Then$MessageAssertions",1,1,"noEvents",1,"noEvents",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","AvroSchemaStoreAutoConfiguration$AvroConfiguredCondition$EventsAvroCondition",1,1,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","ObjectMapperAutoConfiguration$JacksonConfiguredCondition$MessagesJacksonCondition",1,1,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","AvroSchemaStoreAutoConfiguration$OnMissingDefaultSchemaStoreCondition$SchemaStoreIsMissingCondition",1,1,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","ObjectMapperAutoConfiguration$JacksonConfiguredCondition$GeneralDefaultCondition",1,1,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","ObjectMapperAutoConfiguration$JacksonConfiguredCondition$GeneralJacksonCondition",1,1,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","ObjectMapperAutoConfiguration$JacksonConfiguredCondition$EventsJacksonCondition",1,1,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","ConverterAutoConfiguration$1",1,1,"<clinit>",5,"<clinit>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","AvroSchemaStoreAutoConfiguration$AvroConfiguredCondition$MessagesAvroCondition",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.configuration","DefaultMessageMonitorRegistry$5",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.configuration","DefaultMessageMonitorRegistry$2",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.configuration","DefaultMessageMonitorRegistry$4",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.configuration","DefaultMessageMonitorRegistry$1",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.configuration","DefaultMessageMonitorRegistry$3",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.configuration","CommandHandlingModule",1,1,"named",1,"named",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","EventSink",1,1,"publish",1,"publish",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","EventHandlingComponent",1,1,"supports",1,"supports",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventstreaming","EventsCondition",1,1,"matches",1,"matches",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.tracing","TracingQueryBus",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.configuration","QueryHandlingModule",1,1,"named",1,"named",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","MessageStream$Entry",1,1,"withResource",1,"withResource",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","ApplicationContext",1,1,"component",1,"component",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation","ParameterResolver",1,1,"supportedPayloadType",1,"supportedPayloadType",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultDispatchInterceptorRegistry$1",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultDispatchInterceptorRegistry$5",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultHandlerInterceptorRegistry$1",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultDispatchInterceptorRegistry$4",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultHandlerInterceptorRegistry$2",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultHandlerInterceptorRegistry$4",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultHandlerInterceptorRegistry$3",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultDispatchInterceptorRegistry$2",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","DefaultDispatchInterceptorRegistry$3",1,1,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception.annotation","MessageInterceptingMember",1,1,"priority",1,"priority",""
"axon-modelling-5.0.2","org.axonframework.modelling.configuration","EntityModule",1,1,"entityName",1,"entityName",""
"axon-modelling-5.0.2","org.axonframework.modelling.configuration","StateBasedEntityModule",1,1,"declarative",1,"declarative",""
"axon-modelling-5.0.2","org.axonframework.modelling.configuration","SimpleStateBasedEntityModule$1",1,1,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.configuration","SimpleStateBasedEntityModule$2",1,1,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.configuration","SimpleStateBasedEntityModule$3",1,1,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","Position",1,1,"<clinit>",1,"<clinit>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","EventStorageEngine",1,1,"appendEvents",1,"appendEvents",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.jpa","AggregateBasedJpaEventStorageEngine$1",1,1,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.configuration","SimpleEventSourcedEntityModule$1",1,1,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.configuration","SimpleEventSourcedEntityModule$2",1,1,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.configuration","SimpleEventSourcedEntityModule$3",1,1,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.configuration","SimpleEventSourcedEntityModule$5",1,1,"<init>",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.configuration","SimpleEventSourcedEntityModule$4",1,1,"<init>",1,"<init>",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","MetadataConverter$1",1,1,"<clinit>",5,"<clinit>",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","TopologyChange$1",1,1,"<clinit>",7,"<clinit>",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.util","PriorityTaskSchedulers",1,1,"forPriority",1,"forPriority",""
"axon-common-5.0.2","org.axonframework.common","TypeReference$1",1,1,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common","TypeReference$2",1,1,"<init>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.caching","EhCacheAdapter$1",1,1,"<clinit>",6,"<clinit>",""
"axon-common-5.0.2","org.axonframework.common.configuration","DefaultComponentRegistry$1",1,1,"<clinit>",4,"<clinit>",""
"axon-common-5.0.2","org.axonframework.common.configuration","ConfigurationEnhancer",1,1,"order",1,"order",""
