"artifactName","packageName","dependentArtifactName","dependentPackageName","dependency","forwardToBackwardBalance","numberForward","numberBackward","Source Cypher File: domains/cyclic-dependencies/queries/Cyclic_Dependencies_Breakdown.cypher"
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","EntityChildMetamodel<-EntityMetamodelBuilder",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","EntityChildMetamodel<-ConcreteEntityMetamodel$Builder",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","EntityChildMetamodel<-PolymorphicEntityMetamodel$Builder",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","EntityChildMetamodel<-PolymorphicEntityMetamodelBuilder",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","EntityChildMetamodel<-ConcreteEntityMetamodel",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","ChildAmbiguityException<-ConcreteEntityMetamodel",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","EntityChildMetamodel->EntityMetamodel",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","AbstractEntityChildMetamodel->EntityMetamodel",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","AbstractEntityChildMetamodel->ChildEntityNotFoundException",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","SingleEntityChildMetamodel->EntityMetamodel",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","SingleEntityChildMetamodel$Builder->EntityMetamodel",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","AbstractEntityChildMetamodel$Builder->EntityMetamodel",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","ListEntityChildMetamodel->EntityMetamodel",0.14285714285714285,8,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","axon-modelling-5.1.2","org.axonframework.modelling.entity","ListEntityChildMetamodel$Builder->EntityMetamodel",0.14285714285714285,8,6,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext<-MessageDispatchInterceptorChain",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext<-Message",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext<-SubscribableEventSource",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext<-DefaultMessageDispatchInterceptorChain",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext<-DefaultMessageDispatchInterceptorChain$InterceptingDispatcher",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext<-MessageHandlerInterceptor",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext<-MessageHandlerInterceptorChain",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext<-MessageDispatchInterceptor",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ResourceOverridingProcessingContext->Context$ResourceKey",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","LegacyMessageSupportingContext->Message",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","LegacyMessageSupportingContext->Context$ResourceKey",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext->Context$ResourceKey",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext->ApplicationContext",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","ProcessingContext->Context",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","UnitOfWork->ApplicationContext",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","UnitOfWork$UnitOfWorkProcessingContext->Context$ResourceKey",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","UnitOfWork$UnitOfWorkProcessingContext->ApplicationContext",0.1111111111111111,10,8,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork","axon-messaging-5.1.2","org.axonframework.messaging.core","SimpleUnitOfWorkFactory->ApplicationContext",0.1111111111111111,10,8,""
"axon-eventsourcing-5.1.2","org.axonframework.eventsourcing.annotation.reflection","axon-eventsourcing-5.1.2","org.axonframework.eventsourcing.annotation","AnnotationBasedEventSourcedEntityFactoryDefinition<-EventSourcedEntity",0,1,1,""
"axon-eventsourcing-5.1.2","org.axonframework.eventsourcing.annotation.reflection","axon-eventsourcing-5.1.2","org.axonframework.eventsourcing.annotation","AnnotationBasedEventSourcedEntityFactoryDefinition->EventSourcedEntityFactoryDefinition",0,1,1,""
